Level,Cluster Id
7,6571
7,6570
7,6459
7,5922
7,5811
6,5696
7,19926
7,19826
7,19825
7,19715
7,19714
7,19712
7,19711
7,19600
7,19599
7,19597
7,19511
7,19510
7,19508
7,19507
6,19491
6,19487
7,19486
6,33841
6,33619
6,33615
6,33611
7,33507
7,47750
7,47749
7,47748
6,47743
6,47739
6,47735
7,47734
7,47638
7,47637
7,45503
7,45502
7,45392
7,45391
7,45281
7,45280
7,61657
7,61656
7,61559
6,61542
7,61432
6,61427
7,61336
7,61335
7,61333
7,61332
7,61324
7,61323
7,61322
6,61223
7,61213
7,61212
