Level,Cluster Id
7,17173
7,17171
7,16951
7,31071
7,31069
7,31068
7,30739
7,30738
7,30632
7,44981
7,44979
7,44978
7,44864
7,44529
7,58888
7,58887
7,58802
6,58797
7,58666
7,58572
6,58567
7,58562
7,58469
7,58467
7,58466
